Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Error_Missing_Transaction_ID,Error_Invalid_Transaction_ID,Error_Duplicate_Transaction_ID,Error_Missing_Customer_ID,Error_Invalid_Customer_ID,Error_Missing_Date,Error_Invalid_Date,Error_Missing_Product,Error_Invalid_Product,Error_Missing_Quantity,Error_Invalid_Quantity,Error_Missing_Price,Error_Invalid_Price_Format,Error_Invalid_Price_Value,Error_Missing_Payment_Method,Error_Nonstandard_Payment,Error_Missing_Status,Error_Nonstandard_Status,Error_Count,Error_Type,Is_Anomaly
T3209,2024-06-09,C2682,Coffee Machine,,60.02306099845664,Credit Card,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,Missing Quantity | Missing Status,1
T3210,2025-02-30,C4655,Co,9.0,,PayPal,Failed,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,Invalid Date | Invalid Product | Missing Price,1
T3211,2024-08-06,C2708,Coffee Machine,2.0,636.5341375810178,Credit Card,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Missing Status,1
T3212,2025-02-30,C2381,Tablet,4.0,-878.6524314396286,Credit Card,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
T3213,2023-13-01,C1218,Laptop,-5.0,-276.80748584938044,PayPal ,Failed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,Invalid Date | Invalid Quantity | Invalid Price Value,1
,2023-13-01,C948,Smartphone,7.0,-333.6995861174239,PayPal,completed,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Invalid Price Value | Nonstandard Status,1
T3215,2022-02-16,C689,Smartphone,-5.0,-790.1712535451925,PayPal,Completed,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Invalid Quantity | Invalid Price Value,1
T3216,,C3543,Laptop,-8.0,-367.13425527006405,pay pal,complete,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,5,Missing Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3217,2025-02-30,C2724,Smartphone,-10.0,-807.4367526513064,pay pal,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,5,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3218,2025-02-30,C1806,Tablet,229.0,,credit card,Failed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T3219,2023-13-01,C2121,Laptop,3.0,790.2158818417963,credit card,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T3220,2025-02-30,C4403,Coffee Machine,4.0,488.0091181701548,PayPal,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Invalid Date | Missing Status,1
T3221,2024-01-16,C3538,Headphones,-5.0,195.68744620077578,credit card,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,Invalid Quantity | Nonstandard Payment Method | Missing Status,1
T3222,2020-05-15,C600,Headphones,10.0,,PayPal ,completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Missing Price | Nonstandard Status,1
,2024-07-11,C2577,Laptop,-5.0,$-862.70,Credit Card,completed,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,Missing Transaction ID | Invalid Transaction ID | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T69407,2025-02-30,C601,Smartphone,7.0,-952.7700234854528,Cash,Pending,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,Duplicate Transaction ID | Invalid Date | Invalid Price Value,1
T3225,2024-11-25,C3059,Coffee Machine,948.0,-349.4593964486843,credit card,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Invalid Price Value | Nonstandard Payment Method,1
T3226,2025-02-30,C2628,Smartphone,10.0,-478.7139912773175,PayPal ,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T3227,2020-05-21,C4515,Laptop,-6.0,,PayPal,Completed,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Invalid Quantity | Missing Price,1
T3228,,C1798,Headphones,852.0,559.7891394525618,Cash,Pending,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Missing Date,1
T3229,2025-02-30,C4680,Tablet,386.0,,PayPal ,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T3230,2023-13-01,C1707,Smartphone,8.0,$420.94,PayPal,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Invalid Date,1
T3231,2020-09-29,C3837,Laptop,651.0,-459.884063076016,credit card,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Invalid Price Value | Nonstandard Payment Method,1
T3232,2023-13-01,C2083,Headphones,-3.0,,Cash,Failed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,Invalid Date | Invalid Quantity | Missing Price,1
T3233,2023-13-01,C4426,Headphones,9.0,-141.3864671129885,creditcard,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T3234,2025-02-30,C4618,Coffee Machine,-7.0,-90.19198947909172,Credit Card,Failed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,Invalid Date | Invalid Quantity | Invalid Price Value,1
T3235,2020-08-09,C461,Laptop,-4.0,,PayPal ,complete,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,Invalid Quantity | Missing Price | Nonstandard Status,1
T3236,,,Laptop,-3.0,814.6029806365136,PayPal,,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5,Missing Customer ID | Invalid Customer ID | Missing Date | Invalid Quantity | Missing Status,1
T3237,2024-09-17,C1770,Laptop,956.0,352.8176596604214,Credit Card,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean,0
T3238,2022-12-02,C1541,Coffee Machine,-2.0,992.0466655234105,PayPal,complete,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Invalid Quantity | Nonstandard Status,1
T3239,,C913,Headphones,8.0,,PayPal,Failed,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,Missing Date | Missing Price,1
T3240,2023-13-01,C4054,Laptop,584.0,-786.229191851584,creditcard,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3241,2025-02-30,C3185,Tablet,1.0,104.02199970140074,Cash,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Invalid Date | Missing Status,1
T3242,2023-13-01,C3950,Tablet,-8.0,,Credit Card,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,Invalid Date | Invalid Quantity | Missing Price | Missing Status,1
T3243,2023-13-01,C4455,Tablet,1.0,,credit card,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T3244,2020-10-13,C2966,Smartphone,-3.0,711.0848815954851,creditcard,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,Invalid Quantity | Nonstandard Payment Method | Missing Status,1
T3245,2025-02-30,C4810,Headphones,130.0,,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T3246,2025-02-30,C2795,Laptop,10.0,-454.5062427905982,creditcard,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T3247,2022-07-03,C1648,Headphones,530.0,,credit card,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,Missing Price | Nonstandard Payment Method | Missing Status,1
T3248,2023-13-01,C4333,Smartphone,407.0,,pay pal,completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,Invalid Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T3249,2024-10-23,C3850,Smartphone,-9.0,,credit card,Completed,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,Invalid Quantity | Missing Price | Nonstandard Payment Method,1
T16436,2020-10-11,C735,Smartphone,791.0,-669.0886079927806,creditcard,Completed,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,Duplicate Transaction ID | Invalid Price Value | Nonstandard Payment Method,1
T3251,2025-02-30,C893,Smartphone,-1.0,402.23748028093985,pay pal,Failed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,Invalid Date | Invalid Quantity | Nonstandard Payment Method,1
T3252,2024-07-07,C336,Coffee Machine,4.0,192.50086141570074,PayPal,completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Nonstandard Status,1
T3253,2022-11-16,C3710,Tablet,-1.0,-933.2817036691501,credit card,completed,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4,Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3254,2024-09-04,C841,Smartphone,922.0,765.8673735596567,Credit Card,completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Nonstandard Status,1
T3255,2021-08-25,C3761,Headphones,-5.0,,PayPal ,Completed,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Invalid Quantity | Missing Price,1
T3256,2023-13-01,C2586,Laptop,3.0,$-623.15,pay pal,completed,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,5,Duplicate Transaction ID | Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3257,2023-13-01,C1444,Headphones,-2.0,345.9221590352116,pay pal,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,Invalid Date | Invalid Quantity | Nonstandard Payment Method | Nonstandard Status,1
T3258,2023-13-01,C1053,Laptop,10.0,-641.0272490693205,credit card,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3259,2023-13-01,C590,Smartphone,7.0,490.8183686725042,PayPal,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T3260,2023-13-01,C801,Tablet,-6.0,847.9109731798831,Credit Card,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,Invalid Date | Invalid Quantity | Nonstandard Status,1
T3261,2025-02-30,C4249,Coffee Machine,424.0,,credit card,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,4,Invalid Date | Missing Price | Nonstandard Payment Method | Missing Status,1
T3262,2022-04-08,C671,Smartphone,-7.0,-988.1796290242422,credit card,complete,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4,Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3263,2025-02-30,C4258,Coffee Machine,-5.0,,Credit Card,completed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Status,1
T3264,2020-02-01,C4860,Hea,8.0,,creditcard,completed,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4,Invalid Product | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
,2023-13-01,C1297,Smartphone,790.0,,Credit Card,complete,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Missing Price | Nonstandard Status,1
T3266,2021-09-24,C1485,Laptop,6.0,850.7800970588328,PayPal,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Nonstandard Status,1
T3267,2023-13-01,C086,Headphones,-9.0,,credit card,Pending,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method,1
T3268,2025-01-07,C4687,Sma,-8.0,655.3049856614367,pay pal,Completed,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,Invalid Product | Invalid Quantity | Nonstandard Payment Method,1
T3269,2024-02-14,C1575,Sma,6.0,,pay pal,Completed,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,Invalid Product | Missing Price | Nonstandard Payment Method,1
T3270,2023-13-01,C3520,Tablet,-8.0,343.97368337682866,Credit Card,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,Invalid Date | Invalid Quantity | Nonstandard Status,1
T3271,2024-07-29,C2496,Smartphone,-10.0,$781.21,PayPal,Pending,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Invalid Quantity,1
T3272,2025-02-30,C1796,Headphones,-5.0,,creditcard,completed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,5,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T3273,2025-02-30,C1492,Laptop,3.0,181.08826208818954,pay pal,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,Invalid Date | Nonstandard Payment Method | Nonstandard Status,1
T3274,2023-13-01,C2471,Smartphone,904.0,411.71362826385877,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T3275,2025-02-30,C056,Laptop,-10.0,,creditcard,Failed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method,1
T3276,2025-02-30,C2982,Laptop,-1.0,-158.0280845128085,PayPal,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T3277,2023-13-01,C1118,Coffee Machine,10.0,470.2031373424341,credit card,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T3278,2021-09-30,C1064,Lapt,-6.0,107.31390956409653,Credit Card,Pending,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,Invalid Product | Invalid Quantity,1
T3279,2023-13-01,C1729,Laptop,,-771.396872927141,pay pal,completed,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,5,Invalid Date | Missing Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3280,2023-13-01,C2357,Laptop,-3.0,$-624.98,pay pal,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method,1
T3281,2025-02-30,C1283,Laptop,976.0,295.11224713021113,credit card,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T3282,2022-07-07,C4645,Sma,840.0,279.51452912303387,creditcard,Completed,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,Invalid Product | Nonstandard Payment Method,1
,2023-12-09,C4935,Tablet,,263.42656099053954,creditcard,Failed,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,Missing Transaction ID | Invalid Transaction ID | Missing Quantity | Nonstandard Payment Method,1
T3284,2025-02-30,C495,Smartphone,764.0,-923.7060669178045,pay pal,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3285,2023-13-01,C1700,Laptop,6.0,-896.2559609109378,PayPal ,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T3286,2025-02-30,C3475,Coffee Mach,487.0,-942.5952071629374,pay pal,Completed,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4,Invalid Date | Invalid Product | Invalid Price Value | Nonstandard Payment Method,1
T3287,2025-02-30,C3325,Headphones,959.0,-290.70930674411125,Cash,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
T3288,2025-02-30,C929,Smartphone,-5.0,218.1943827132245,Cash,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,Invalid Date | Invalid Quantity,1
T3289,2023-13-01,C752,Laptop,-4.0,229.60061824710667,Credit Card,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,Invalid Date | Invalid Quantity,1
T3290,2023-13-01,C1962,Smartphone,5.0,,creditcard,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,4,Invalid Date | Missing Price | Nonstandard Payment Method | Missing Status,1
T31555,2025-02-30,C3172,Headphones,638.0,852.4605381493034,Credit Card,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,Duplicate Transaction ID | Invalid Date | Missing Status,1
T3292,2023-13-01,C1271,Headph,-4.0,-445.353350489387,PayPal ,complete,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,5,Invalid Date | Invalid Product | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T3293,2024-07-30,C644,Headphones,597.0,,PayPal ,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,Missing Price | Missing Status,1
T3294,2025-02-30,C2274,Tablet,2.0,,Credit Card,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T3295,2025-02-30,C672,Laptop,-8.0,-249.71493145993077,PayPal,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T3296,2025-02-30,C1135,Coffee Machine,770.0,,Credit Card,completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T3297,2024-12-03,C1871,Smartphone,692.0,$437.87,PayPal,completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Nonstandard Status,1
T3298,2025-02-30,C2836,Tablet,-2.0,856.448889983294,PayPal,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,Invalid Date | Invalid Quantity | Nonstandard Status,1
T3299,2025-02-30,C2250,La,8.0,,PayPal,completed,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4,Invalid Date | Invalid Product | Missing Price | Nonstandard Status,1
T3300,2025-02-30,C910,Headphones,6.0,96.23879137204618,creditcard,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,Invalid Date | Nonstandard Payment Method | Nonstandard Status,1
T3301,2023-08-24,C1241,Coffee Machine,975.0,,pay pal,Failed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
T3302,2020-02-29,C625,Headphones,7.0,-626.6109451428326,creditcard,completed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3303,2023-13-01,C1719,Tablet,-7.0,783.2216291692715,creditcard,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,Invalid Date | Invalid Quantity | Nonstandard Payment Method,1
T3304,2024-02-08,C351,L,-7.0,594.8736991634096,Credit Card,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,Invalid Product | Invalid Quantity | Missing Status,1
T3305,2023-13-01,C2242,Coffee Machine,-10.0,-606.7976084188981,credit card,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method,1
T3306,2025-02-30,C326,Tablet,9.0,-366.7229514902018,PayPal,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
T3307,2023-13-01,C1326,Coffee Machine,-4.0,-970.6568558741305,Cash,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T3308,2023-13-01,C1349,Headphones,,316.4966506830346,creditcard,Pending,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,Invalid Date | Missing Quantity | Nonstandard Payment Method,1
T3309,2021-12-13,C1549,Laptop,3.0,992.8965145401395,PayPal,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Nonstandard Status,1
T3310,2025-02-30,C218,Coffee Machine,-3.0,-131.56502133928166,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method,1
T3311,2023-13-01,C4676,Head,3.0,-98.10222675673492,credit card,completed,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,5,Invalid Date | Invalid Product | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3312,2025-02-30,C3037,Headphones,2.0,627.6671027300403,creditcard,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,Invalid Date | Nonstandard Payment Method | Nonstandard Status,1
T3313,2023-13-01,C1154,Laptop,4.0,,Cash,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,Invalid Date | Missing Price | Missing Status,1
T3314,2025-02-30,C856,Smartphone,-4.0,752.161506930796,Cash,Failed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,Invalid Date | Invalid Quantity,1
T3315,2025-02-30,C517,Headphones,920.0,-651.3517216527777,credit card,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T3316,2023-13-01,C766,Laptop,487.0,,PayPal,completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T3317,2020-07-05,C4361,Tablet,4.0,$623.48,pay pal,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,Nonstandard Payment Method | Nonstandard Status,1
T3318,2025-02-30,C4186,Hea,4.0,,PayPal,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,4,Invalid Date | Invalid Product | Missing Price | Missing Status,1
T3319,2025-02-30,C1770,Headphones,948.0,-865.7708424310767,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T3320,2023-13-01,C1834,Smartphone,591.0,-482.9564631708946,pay pal,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3321,2021-03-21,C4885,Headph,3.0,$-894.21,creditcard,Failed,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,Invalid Product | Invalid Price Value | Nonstandard Payment Method,1
,2020-07-19,C4935,Coffee Machine,-3.0,,PayPal ,Failed,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,Missing Transaction ID | Invalid Transaction ID | Invalid Quantity | Missing Price,1
T3323,,C1469,Coffee Machine,338.0,809.1455660486088,creditcard,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,Missing Date | Nonstandard Payment Method | Missing Status,1
T3324,2023-13-01,C2180,Headphones,294.0,$461.75,PayPal ,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T3325,2023-13-01,C1268,Coffee Machine,537.0,,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T3326,2023-13-01,C3341,Tablet,128.0,,Credit Card,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T3327,2023-09-19,C3132,Lapto,-6.0,-215.1049654435949,Cash,complete,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,4,Invalid Product | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T3328,2025-01-03,C1846,Smartphone,2.0,$-475.54,credit card,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Invalid Price Value | Nonstandard Payment Method,1
T3329,2020-04-15,,Headpho,880.0,,creditcard,,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,6,Missing Customer ID | Invalid Customer ID | Invalid Product | Missing Price | Nonstandard Payment Method | Missing Status,1
,2020-04-18,C1704,Headphones,2.0,,pay pal,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,Missing Transaction ID | Invalid Transaction ID | Missing Price | Nonstandard Payment Method | Missing Status,1
T3331,2024-12-18,C4580,Coffee Machine,4.0,-744.3095638910473,creditcard,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Invalid Price Value | Nonstandard Payment Method,1
T3332,2021-12-25,C3360,Coffee Machine,8.0,-533.2834784072597,credit card,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Invalid Price Value | Nonstandard Payment Method,1
T3333,2025-02-30,C510,Headphones,432.0,329.93662655616623,Credit Card,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Invalid Date,1
T3334,2023-11-29,C638,Headphones,9.0,,PayPal ,complete,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Missing Price | Nonstandard Status,1
T3335,2025-02-30,C320,Headphones,423.0,$-495.84,pay pal,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T3336,2021-11-09,C2203,Headphone,10.0,558.3308810530726,Cash,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,Invalid Product | Missing Status,1
T3337,2025-02-30,C1716,Smartphone,699.0,,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T3338,2025-02-30,C1697,Smartphone,-2.0,-609.2388953953878,PayPal,Failed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,Invalid Date | Invalid Quantity | Invalid Price Value,1
T3339,2025-02-30,C4876,Smartphone,-9.0,343.6768510263948,pay pal,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,Invalid Date | Invalid Quantity | Nonstandard Payment Method | Nonstandard Status,1
